ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
post year pricing,2,AC15,S1,trigrams,post year pricing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and contract language,2,AC15,S1,trigrams,contract language,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
incident mode workflow,2,AC15,S1,trigrams,incident mode workflow,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
substitution rights pre,2,AC15,S1,trigrams,substitution rights pre,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rights pre approved,2,AC15,S1,trigrams,rights pre approved,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
less time for,2,AC15,S1,trigrams,less time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the primary award,2,AC15,S1,trigrams,primary award,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
novagrid remains technically,2,AC15,S1,trigrams,novagrid remains technically,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
within a few,2,AC15,S1,trigrams,within few,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a few business,2,AC15,S1,trigrams,few business,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
few business days,2,AC15,S1,trigrams,few business days,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cloud first central,2,AC15,S1,trigrams,cloud first central,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
field work comms,2,AC15,S1,trigrams,field work comms,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
recurring cloud opex,2,AC15,S1,trigrams,recurring cloud opex,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
prem failover must,2,AC15,S1,trigrams,prem failover must,3,,0,,failover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
failover must be,2,AC15,S1,trigrams,failover must,2,,0,,failover,1,0.5,False,,,0,0,0,0,,,,True
local fail safe,2,AC15,S1,trigrams,local fail safe,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
including security controls,2,AC15,S1,trigrams,including security controls,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
an acceptance milestone,2,AC15,S1,trigrams,acceptance milestone,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fees and defined,2,AC15,S1,trigrams,fees defined,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
failover design and,2,AC15,S1,trigrams,failover design,2,,0,,failover,1,0.5,False,,,0,0,0,0,,,,True
ready for submission,2,AC15,S1,trigrams,ready submission,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
approved failover design,2,AC15,S1,trigrams,approved failover design,3,,0,,failover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
lock in controls,2,AC15,S1,trigrams,lock controls,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
commit to these,2,AC15,S1,trigrams,commit these,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
configurations logs performance,2,AC15,S1,trigrams,configurations logs performance,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
defined export formats,2,AC15,S1,trigrams,defined export formats,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear inclusions exclusions,2,AC15,S1,trigrams,clear inclusions exclusions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mode operations rollback,2,AC15,S1,trigrams,mode operations rollback,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
step brief the,2,AC15,S1,trigrams,step brief,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the added dot,2,AC15,S1,trigrams,added dot,2,,0,,dot,1,0.5,False,,,0,0,0,0,,,,True
automatically no week,2,AC15,S1,trigrams,automatically no week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no week waiver,2,AC15,S1,trigrams,no week waiver,3,,0,,waiver,1,0.3333333333333333,False,,,0,0,0,0,,,,True
week waiver gate,2,AC15,S1,trigrams,week waiver gate,3,,0,,waiver,1,0.3333333333333333,False,,,0,0,0,0,,,,True
rollback and incident,2,AC15,S1,trigrams,rollback incident,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mobilization design inventory,2,AC15,S1,trigrams,mobilization design inventory,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
comms down rollback,2,AC15,S1,trigrams,comms down rollback,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dot it requirements,2,AC15,S1,trigrams,dot requirements,2,,0,,dot,1,0.5,False,,,0,0,0,0,,,,True
and time box,2,AC15,S1,trigrams,time box,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
outcome it approved,2,AC15,S1,trigrams,outcome approved,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a fixed price,2,AC15,S1,trigrams,fixed price,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without looking like,2,AC15,S1,trigrams,without looking like,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dot waiver outcome,2,AC15,S1,trigrams,dot waiver outcome,3,,0,,dot|waiver,2,0.6666666666666666,False,,,0,0,0,0,,,,True
immediately with mobilization,2,AC15,S1,trigrams,immediately mobilization,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
substitution rights and,2,AC15,S1,trigrams,substitution rights,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vendor only changes,2,AC15,S1,trigrams,vendor changes,2,,0,,vendor,1,0.5,False,,,0,0,0,0,,,,True
day performance high,2,AC15,S1,trigrams,day performance high,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
detour incident timing,2,AC15,S1,trigrams,detour incident timing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dark flash unexpectedly,2,AC15,S1,trigrams,dark flash unexpectedly,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
degraded mode acceptance,2,AC15,S1,trigrams,degraded mode acceptance,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
prem failover works,2,AC15,S1,trigrams,prem failover works,3,,0,,failover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
vs third party,2,AC15,S1,trigrams,vs third party,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you chose civitas,2,AC15,S1,trigrams,chose civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
default expectation this,2,AC15,S1,trigrams,default expectation,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what softens judgment,2,AC15,S1,trigrams,softens judgment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
softens judgment if,2,AC15,S1,trigrams,softens judgment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what hardens judgment,2,AC15,S1,trigrams,hardens judgment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
measured rto rpo,2,AC15,S1,trigrams,measured rto rpo,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dot it gates,2,AC15,S1,trigrams,dot gates,2,,0,,dot,1,0.5,False,,,0,0,0,0,,,,True
novagrid adds adjustable,2,AC15,S1,trigrams,novagrid adds adjustable,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
adds adjustable recurring,2,AC15,S1,trigrams,adds adjustable recurring,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
more predictable near,2,AC15,S1,trigrams,more predictable near,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
spare delivery dates,2,AC15,S1,trigrams,spare delivery dates,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
acceptance tests are,2,AC15,S1,trigrams,acceptance tests,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
obligations and pricing,2,AC15,S1,trigrams,obligations pricing,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and pricing acceptance,2,AC15,S1,trigrams,pricing acceptance,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
central comms loss,2,AC15,S1,trigrams,central comms loss,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
items and vendor,2,AC15,S1,trigrams,items vendor,2,,0,,vendor,1,0.5,False,,,0,0,0,0,,,,True
and vendor controlled,2,AC15,S1,trigrams,vendor controlled,2,,0,,vendor,1,0.5,False,,,0,0,0,0,,,,True
terms must have,2,AC15,S1,trigrams,terms must have,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
data ownership full,7,AC15P,S1,trigrams,data ownership full,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
assistance clause pre,5,AC15P,S1,trigrams,assistance clause pre,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clause pre priced,5,AC15P,S1,trigrams,clause pre priced,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pre priced support,5,AC15P,S1,trigrams,pre priced support,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
modular standard controller,5,AC15P,S1,trigrams,modular standard controller,3,,0,,controller|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
city it security,4,AC15P,S1,trigrams,city security,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
remain safe and,4,AC15P,S1,trigrams,remain safe,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
infrastructure hosting acceptability,3,AC15P,S1,trigrams,infrastructure hosting acceptability,3,,0,,infrastructure,1,0.3333333333333333,False,,,0,0,0,0,,,,True
hosting acceptability novagrid,3,AC15P,S1,trigrams,hosting acceptability novagrid,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
critical path civitas,3,AC15P,S1,trigrams,critical path civitas,3,,0,,civitas,1,0.3333333333333333,False,,,0,0,0,0,,,,True
path civitas integrated,3,AC15P,S1,trigrams,path civitas integrated,3,,0,,civitas|integrated,2,0.6666666666666666,False,,,0,0,0,0,,,,True
reference calls with,3,AC15P,S1,trigrams,reference calls,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
two quick questions,3,AC15P,S1,trigrams,two quick questions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
inside a week,3,AC15P,S1,trigrams,inside week,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a week award,3,AC15P,S1,trigrams,week award,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
city owns all,3,AC15P,S1,trigrams,city owns all,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pre approved substitutions,3,AC15P,S1,trigrams,pre approved substitutions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cpi linked or,3,AC15P,S1,trigrams,cpi linked,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
by cloud approval,3,AC15P,S1,trigrams,cloud approval,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
travel time reliability,3,AC15P,S1,trigrams,travel time reliability,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
run a time,3,AC15P,S1,trigrams,run time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
proprietary hardware lock,3,AC15P,S1,trigrams,proprietary hardware lock,3,,0,,proprietary,1,0.3333333333333333,False,,,0,0,0,0,,,,True
treat civitas modular,3,AC15P,S1,trigrams,treat civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
delivery commitments and,3,AC15P,S1,trigrams,delivery commitments,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
incident time benefits,3,AC15P,S1,trigrams,incident time benefits,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
priced support if,3,AC15P,S1,trigrams,priced support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a portability package,3,AC15P,S1,trigrams,portability package,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the modular standard,3,AC15P,S1,trigrams,modular standard,2,,0,,modular,1,0.5,False,,,0,0,0,0,,,,True
i m treating,3,AC15P,S1,trigrams,i m treating,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
one failure council,3,AC15P,S1,trigrams,one failure council,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
judged that way,3,AC15P,S1,trigrams,judged way,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reduces the damage,3,AC15P,S1,trigrams,reduces damage,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
benefit of doubt,3,AC15P,S1,trigrams,benefit doubt,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pre approved substitutes,3,AC15P,S1,trigrams,pre approved substitutes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logs detector data,2,AC15P,S1,trigrams,logs detector data,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
detector data in,2,AC15P,S1,trigrams,detector data,2,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
requiring data export,2,AC15P,S1,trigrams,requiring data export,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
the leading option,2,AC15P,S1,trigrams,leading option,2,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
chose the option,2,AC15P,S1,trigrams,chose option,2,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
approved substitutes data,2,AC15P,S1,trigrams,approved substitutes data,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
substitutes data ownership,2,AC15P,S1,trigrams,substitutes data ownership,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
novagrid is years,2,AC15P,S1,trigrams,novagrid years,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
is years old,2,AC15P,S1,trigrams,years old,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a waiver package,2,AC15P,S1,trigrams,waiver package,2,,0,,waiver,1,0.5,False,,,0,0,0,0,,,,True
deployment critical path,2,AC15P,S1,trigrams,deployment critical path,3,,0,,deployment,1,0.3333333333333333,False,,,0,0,0,0,,,,True
uses proprietary controllers,2,AC15P,S1,trigrams,uses proprietary controllers,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False,,,0,0,0,0,,,,True
controllers with week,2,AC15P,S1,trigrams,controllers week,2,,0,,controller|controllers,2,0.5,False,,,0,0,0,0,,,,True
commit to delivery,2,AC15P,S1,trigrams,commit delivery,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to delivery dates,2,AC15P,S1,trigrams,delivery dates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
