Scenario 1 - Quadgrams,,,,,,,,,
narrative if something breaks,3,vs their integrated system,2,traffic signals are essential,2,novagrid can still be,2,minor failure gets framed,3
if something breaks we,3,council chair s lock,2,signals are essential infrastructure,2,dot waiver comfort if,2,automatically novagrid requires a,3
to be judged as,3,and lower upfront cost,2,are essential infrastructure requiring,2,controller standards models multi,2,civitas offers a year,3
civitas proprietary integrated controller,3,reported congestion improvements strong,2,essential infrastructure requiring case,2,standards models multi source,2,support price lock novagrid,3
a state dot waiver,3,congestion improvements strong references,2,infrastructure requiring case by,2,lead times and spares,2,s clearly wrong you,3
clearly wrong in hindsight,3,case by case review,2,requiring case by case,2,for the 90k annual,2,if you can t,3
policy fit state dot,2,support price lock is,2,novagrid becomes a schedule,2,the 90k annual fee,2,stable cutover before the,2
fit state dot preference,2,exact controller models lead,2,becomes a schedule risk,2,increases e g cpi,2,cutover before the month,2
dot preference for years,2,controller models lead times,2,schedule risk regardless of,2,e g cpi or,2,you must select in,2
preference for years operational,2,if civitas can t,2,city it security on,2,g cpi or fixed,2,must select in weeks,2
for years operational history,2,with timeline and required,2,novagrid is years old,2,contract terms that preserve,2,proprietary controller hardware with,2
years operational history for,2,the 90k year cloud,2,requires a waiver package,2,to avoid lock in,2,but only if cloud,2
operational history for highway,2,90k year cloud fee,2,deployment critical path civitas,2,cloud approval and dot,2,city it essential infrastructure,2
but only if you,2,configs logs and performance,2,uses proprietary controllers with,2,approval and dot waiver,2,best reasons to choose,2
signals are essential infrastructure,2,logs and performance data,2,proprietary controllers with week,2,and dot waiver comfort,2,hardware lock in and,2
case by case review,2,and performance data in,2,controllers with week lead,2,and who owns the,2,no reported stability issues,2
lock in civitas standard,2,a concrete critical path,2,with week lead times,2,who owns the essential,2,recurring cloud fees 90k,2
in civitas standard integrated,2,targeted reference checks civitas,2,and commit to delivery,2,owns the essential infrastructure,2,civitas with the modular,2
civitas standard integrated architecture,2,reference checks civitas modular,2,commit to delivery dates,2,produce a one page,2,supply chain risk than,2
standard integrated architecture is,2,avoiding repeat lock in,2,what to put in,2,lock in risk and,2,civitas modular is the,2
is lock in heavy,2,to prevent lock in,2,logs detector data in,2,civitas systems with the,2,your week selection window,2
available standard controllers if,2,how much highway integration,2,access transition assistance clause,2,systems with the modular,2,the essential infrastructure cloud,2
data during major infrastructure,2,much highway integration is,2,pre priced support for,2,addresses vendor lock in,2,outcome if civitas modular,2
during major infrastructure events,2,integration is in scope,2,priced support for migration,2,industry standard controllers modular,2,models standards no proprietary,2
support price lock which,2,who performs the essential,2,less long term evidence,2,the month support cliff,2,standards no proprietary substitution,2
slower feature updates novagrid,2,performs the essential infrastructure,2,modular architecture option contingent,2,of lower maintenance in,2,proprietary substitution without approval,2
civitas with the modular,2,infrastructure cloud review and,2,architecture option contingent on,2,lower maintenance in modular,2,schedule protections milestone dates,2
preference essential infrastructure cloud,2,cloud review and what,2,waiver friction essential infrastructure,2,maintenance in modular deployments,2,cap or fixed escalator,2
essential infrastructure cloud policy,2,their typical turnaround how,2,lock in modular standard,2,for essential infrastructure and,2,or fixed escalator for,2
sensitivity to lock in,2,cost this is the,2,in modular standard controllers,2,relative to dot preference,2,no punitive egress fees,2
to preserve exit leverage,2,is the most council,2,modular standard controllers is,2,less long horizon evidence,2,punitive egress fees change,2
this gives you a,2,relative to civitas integrated,2,controllers is a credible,2,a one page decision,2,egress fees change of,2
if you choose novagrid,2,integrated proprietary controller path,2,reference calls with at,2,transition assistance rates pre,2,fees change of control,2
city ownership of configuration,2,why did we pick,2,calls with at least,2,risk and narrative risk,2,plan so you can,2
right to compete future,2,controllers data config portability,2,modular cities focused on,2,and narrative risk even,2,approval for essential infrastructure,2
lead times for the,2,novagrid essential infrastructure cloud,2,data export api access,2,narrative risk even if,2,for essential infrastructure and,2
standard controllers they propose,2,infrastructure cloud approval is,2,if city it security,2,the 90k annual cloud,2,of the modular cities,2
payments tied to field,2,integrated proprietary controller lead,2,controls fee escalation caps,2,90k annual cloud cost,2,ask both vendors for,2
tied to field acceptance,2,civitas modular mitigates the,2,two quick questions to,2,data export transition assistance,2,annual maintenance support hosting,2
not just software delivered,2,award civitas modular with,2,the month support cliff,2,you can use verbatim,2,year cost exposure operational,2
and define what s,2,in standard controllers data,2,directly addresses the council,2,controller architecture because it,2,cost exposure operational maturity,2
what s included vs,2,standard controllers data ownership,2,addresses the council s,2,vendor lock in and,2,by a specific date,2
supply chain lead times,2,if you recommend civitas,2,what we know vs,2,highway integration is in,2,is highway signal integration,2
and ask specifically about,2,ownership of timing plans,2,we know vs what,2,integration is in scope,2,accountability milestones acceptance tests,2
civitas systems with the,2,logs performance data in,2,know vs what we,2,approval risk lock in,2,on the facts you,2
systems with the modular,2,acceptance testing that includes,2,s required cloud hosting,2,risk lock in resilience,2,the facts you provided,2
it best aligns with,2,inclusions exclusions to prevent,2,for an essential infrastructure,2,novagrid s speed advantage,2,civitas systems modular architecture,2
i can produce a,2,you can point to,2,an essential infrastructure system,2,aligns with dot preference,2,systems modular architecture option,2
a one page decision,2,novagrid remains a viable,2,even if it s,2,civitas modular easier to,2,modular architecture option why,2
deliverability supply chain staffing,2,tightly integrated proprietary controllers,2,inside a week award,2,modular easier to defend,2,why this is the,2
lock in interoperability exit,2,fees 90k year adjustable,2,the council chair s,2,sentence you can use,2,this is the most,2
in interoperability exit options,2,for essential infrastructure hosting,2,council chair s lock,2,and how do we,2,meets the state dot,2
lock in civitas modular,2,week lead times for,2,is lock in prone,2,if you can t,2,industry standard controllers which,2
to civitas systems using,2,lead times for proprietary,2,modular option standard controllers,2,cabinet power conditioning ups,2,is your strongest response,2
export test as an,2,times for proprietary controllers,2,reduces supply chain schedule,2,on feature updates you,2,your strongest response to,2
test as an acceptance,2,less long run evidence,2,maintenance price lock is,2,recurring fees and escalation,2,strongest response to the,2
essential infrastructure and cloud,2,and whether you can,2,lead time risk civitas,2,when comms central goes,2,response to the budget,2
infrastructure and cloud is,2,with your signal supervisors,2,time risk civitas modular,2,comms central goes down,2,signals are essential infrastructure,2
and cloud is case,2,you tell me how,2,data in documented formats,2,intersections are in scope,2,subject to annual adjustment,2
cloud is case by,2,can translate this into,2,without punitive fees transition,2,not just upfront price,2,the most reliable path,2
is case by case,2,month support horizon with,2,punitive fees transition assistance,2,the lowest approval friction,2,most reliable path to,2
the city s constraints,2,and proprietary central components,2,if the city migrates,2,maintenance lock vs cloud,2,industry standard controllers and,2
aligns with state dot,2,but only if cloud,2,must remain safe and,2,lock vs cloud fees,2,exit and transition assistance,2
with state dot preference,2,concrete way standard controllers,2,remain safe and operate,2,vs cloud fees escalators,2,and transition assistance priced,2
mandatory cloud hosting for,2,single points of failure,2,safe and operate locally,2,so you re not,2,cpi bound or fixed,2
vendor lock in through,2,lead times and approved,2,standard controllers export rights,2,if you want to,2,bound or fixed escalator,2
lock in through modular,2,times and approved equivalents,2,gated by cloud approval,2,turn this into a,2,degraded mode requirements what,2
s essential infrastructure cloud,2,down comms down bad,2,cloud approval and long,2,can help you draft,2,what happens if cloud,2
essential infrastructure cloud review,2,comms down bad update,2,we re choosing the,2,net effect tighter budgets,2,gate must pass for,2
you tell me a,2,modular cities focused on,2,re choosing the option,2,is the main constraint,2,must pass for novagrid,2
cloud hosted central management,2,even if you lean,2,the option with the,2,if you don t,2,you don t get,2
week lead times on,2,if you lean civitas,2,what i need from,2,you don t need,2,for novagrid dot waiver,2
the modular option uses,2,and controller procurement details,2,i need from you,2,modular as the default,2,if highway integration is,2
with a shorter track,2,cloud approval for essential,2,need from you to,2,what to do next,2,to beat the month,2
a shorter track record,2,approval for essential infrastructure,2,in short civitas is,2,with an escalation stress,2,beat the month support,2
modular tends to win,2,for essential infrastructure is,2,in short novagrid may,2,an escalation stress test,2,civitas systems with the,2
and long term cost,2,want i can turn,2,supply chain and deployment,2,on the 90k annual,2,systems with the modular,2
should be able to,2,i can turn this,2,civitas integrated proprietary controllers,2,risk if you share,2,because it best fits,2
uses standard controllers and,2,can turn this into,2,plans time of day,2,adaptive routing during incidents,2,and reduces lock in,2
and ability to change,2,turn this into a,2,if central is unreachable,2,you can say to,2,a viable alternative only,2
ability to change later,2,into a one page,2,central is unreachable for,2,can say to council,2,viable alternative only if,2
i can translate the,2,the modular option s,2,at end of life,2,if novagrid s incident,2,infrastructure cloud approval and,2
the recommendation to council,2,modular option s early,2,risk vendor responsiveness and,2,novagrid s incident routing,2,cost continuity protections are,2
dot preference essential infrastructure,2,maintenance cost reduction vs,2,a system that is,2,on their cloud platform,2,continuity protections are secured,2
standard controllers is your,2,standard controllers typically mean,2,and month support cliff,2,unless novagrid s incident,2,secured by a defined,2
controllers is your best,2,you negotiate an extension,2,the state dot s,2,s incident capability is,2,by a defined date,2
for an essential infrastructure,2,a tight budget environment,2,state dot s year,2,with civitas modular as,2,integration required in the,2
an essential infrastructure system,2,subject to annual adjustment,2,long term cost continuity,2,evp incident plans integrations,2,required in the initial,2
before you finalize the,2,ask both vendors to,2,term cost continuity controls,2,you already run evp,2,of your essential infrastructure,2
modular uses readily available,2,what s included vs,2,still flip the recommendation,2,with next year s,2,your essential infrastructure cloud,2
if it doesn t,2,s included vs billable,2,can approve novagrid s,2,next year s tighter,2,the vendor that s,2
civitas maintenance support price,2,you don t need,2,the week proprietary controller,2,year s tighter budget,2,highway integration scope and,2
maintenance support price locked,2,don t need perfect,2,models lead times and,2,requirement not a vendor,2,you re not choosing,2
could change the answer,2,what i d do,2,and faster rollout but,2,incident modes evp integration,2,lock in you re,2
the modular option s,2,can t be bounded,2,what this means for,2,present it as we,2,support price lock which,2
standard controllers you can,2,what happens when comms,2,this means for your,2,requiring incident response capabilities,2,can be framed as,2
90k year cloud fee,2,happens when comms central,2,only if cloud approval,2,lock in concern and,2,cloud for essential infrastructure,2
total cost of ownership,2,adaptive routing during incidents,2,written cloud posture from,2,infrastructure cloud approval novagrid,2,if central management is,2
standard controllers data export,2,what this means for,2,cloud posture from it,2,recurring cloud fees with,2,to ask verify documented,2
of control protections and,2,the key question becomes,2,posture from it security,2,change the recommendation if,2,mean time to restore,2
with lower o m,2,be treated as a,2,approve approve with conditions,2,why it matters this,2,s included vs billable,2
lower o m volatility,2,modular as the base,2,approve with conditions not,2,maintenance price lock scope,2,you can use in,2
m volatility and stronger,2,you must be able,2,likely to be a,2,civitas s modular option,2,who changed what when,2
unless novagrid can clear,2,must be able to,2,capital and operating budgets,2,but you need to,2,changed what when and,2
novagrid can clear the,2,detour incident retiming workflow,2,and operating budgets are,2,less proven cities years,2,where this leaves you,2
transportation engineering s preference,2,if novagrid s incident,2,operating budgets are separate,2,that s hard to,2,modular architecture option is,2
engineering s preference for,2,incident return to normal,2,you ll need a,2,treat it as a,2,architecture option is the,2
cloud for essential infrastructure,2,is optimizing for high,2,exactly the kind of,2,data in documented formats,2,early maintenance reduction vs,2
cap annual cloud fee,2,can it be approved,2,so you re not,2,acceptance tests including comms,2,change of control ownership,2
emergency services incident adaptive,2,on schedule if novagrid,2,civitas modular becomes the,2,tests including comms loss,2,right now novagrid is,2
a higher governance risk,2,schedule if novagrid can,2,prove it won t,2,how this affects the,2,civitas integrated has week,2
higher governance risk architecture,2,normal day vs incident,2,is a proxy for,2,this affects the overall,2,integrated has week proprietary,2
emergency services incident routing,2,day vs incident day,2,travel time reliability to,2,the modular option is,2,has week proprietary controller,2
proprietary controller supply chain,2,operator workload under stress,2,time reliability to hospitals,2,acceptance testing and contract,2,controller lead times modular,2
approval for essential infrastructure,2,emergency services input should,2,how to structure it,2,the modular option even,2,outage degraded mode commitments,2
term o m cost,2,central wan degradation during,2,within your week window,2,real schedule critical path,2,standards based controller commitment,2
but it s not,2,wan degradation during the,2,ask emergency services to,2,you ll be asked,2,and long term cost,2
s lock in narrative,2,degradation during the incident,2,emergency services to define,2,ll be asked why,2,long term cost continuity,2
standard controllers is the,2,engineering vs emergency services,2,ask engineering to define,2,that doesn t mean,2,term cost continuity protections,2
export in documented formats,2,the modular option has,2,the same incident drill,2,doesn t mean novagrid,2,what this implies for,2
basis to proceed with,2,controller procurement and spares,2,are emergency services asking,2,t mean novagrid is,2,civitas especially modular looks,2
to proceed with civitas,2,but you need to,2,emergency services asking for,2,stop the clock if,2,exactly the kind of,2
drop dead date for,2,what to do next,2,services asking for signal,2,tell me whether your,2,you can t easily,2
novagrid requires a dot,2,acceptance tests tied to,2,asking for signal preemption,2,me whether your procurement,2,in a tight year,2
requires a dot waiver,2,tests tied to payment,2,without letting it override,2,the exact wording that,2,fewer truck rolls easier,2
where this leaves the,2,it can be a,2,to activate incident mode,2,who maintains on prem,2,truck rolls easier diagnostics,2
civitas modular becomes the,2,plans configs logs performance,2,ability to support detours,2,end of support clock,2,multi year cap on,2
cloud fee with adjustment,2,down comms down behavior,2,incident operations capability emergency,2,dot waiver documentation week,2,year cap on cloud,2
cloud exception path practical,2,audit logs who changed,2,operations capability emergency services,2,waiver documentation week review,2,cap on cloud fee,2
recommendation civitas modular and,2,logs who changed what,2,and can t be,2,for on prem failover,2,cloud fee increases cpi,2
conditions if you want,2,proceed with civitas modular,2,separable from the signal,2,added integration testing complexity,2,availability and incident response,2
if you want to,2,controller substitution rights pre,2,from the signal vendor,2,fees added on prem,2,if you choose civitas,2
dot waiver approval or,2,substitution rights pre approved,2,approval and long term,2,without sounding like you,2,you choose civitas modular,2
a revised schedule that,2,data config portability exhibit,2,long term operating cost,2,sounding like you re,2,strengthens the case for,2
revised schedule that still,2,and supply chain risk,2,that tends to favor,2,open controller option plus,2,the case for civitas,2
schedule that still meets,2,if you keep novagrid,2,novagrid s recurring cloud,2,multi source procurement city,2,case for civitas modular,2
that still meets your,2,as the primary award,2,s recurring cloud fees,2,source procurement city ownership,2,for civitas modular as,2
on the critical path,2,modular option with standard,2,recurring cloud fees subject,2,in documented formats include,2,modular as the default,2
toward civitas modular as,2,option with standard controllers,2,fees subject to adjustment,2,documented formats include a,2,the default because it,2
the mayor s prior,2,it doesn t look,2,the week award constraint,2,formats include a sample,2,and continuity risks and,2
protections into the contract,2,doesn t look like,2,controller models and lead,2,include a sample export,2,novagrid s adjustable annual,2
industry standard controllers named,2,t look like you,2,models and lead times,2,a sample export as,2,adaptive routing during incidents,2
that are easy to,2,the lock in concern,2,ownership full export documented,2,sample export as an,2,degraded mode behavior what,2
avoids the essential infrastructure,2,within a few business,2,you can credibly say,2,export as an exhibit,2,deliverable not a future,2
a one page council,2,a few business days,2,want i can turn,2,transition assistance rates and,2,if civitas cannot meet,2
with the fewest external,2,is permissible and doesn,2,company track record is,2,t hostage priced limits,2,if central cloud is,2
the fewest external gates,2,permissible and doesn t,2,hardware lock in and,2,hostage priced limits on,2,lock in optics and,2
the city into a,2,toward civitas modular as,2,should treat it as,2,the mayor s prior,2,the next business days,2
prem failover 180k and,2,if you want to,2,treat it as a,2,dot waiver review and,2,a short vendor neutral,2
failover 180k and weeks,2,you want to preserve,2,the modular option is,2,waiver review and added,2,term operating cost predictability,2
does not trigger the,2,want to preserve leverage,2,not the same as,2,week review it cloud,2,time to implement detours,2
not trigger the same,2,novagrid now has two,2,modular as a distinct,2,fees escalators lock in,2,to implement detours overrides,2
under no delay pressure,2,a week selection window,2,plans controller configs detector,2,novagrid now requires a,2,with contractual commitments and,2
to start on time,2,on prem failover must,2,controller configs detector mappings,2,on prem failover adding,2,contractual commitments and acceptance,2
city right to procure,2,civitas modular becomes the,2,configs detector mappings logs,2,prem failover adding 180k,2,commitments and acceptance tests,2
right to procure spares,2,the lock in critique,2,at no extra charge,2,cloud exception failover buildout,2,right now given your,2
to procure spares independently,2,it approved failover architecture,2,no punitive fees for,2,failover scope that extends,2,you tell me what,2
procure spares independently data,2,as an acceptance milestone,2,at least a cap,2,and the on prem,2,is the most defensible,2
spares independently data ownership,2,recurring fees and defined,2,council lock in sensitivity,2,the on prem failover,2,what is included vs,2
independently data ownership export,2,for the on prem,2,because the modular configuration,2,e g business days,2,multi year caps on,2
apis interface documentation delivered,2,only if they can,2,if you want paste,2,on the critical path,2,year caps on cloud,2
interface documentation delivered early,2,for on prem failover,2,into a critical path,2,novagrid currently has two,2,detours corridor overrides priority,2
is the only path,2,can t meet that,2,we chose the option,2,novagrid says adds 180k,2,corridor overrides priority workflows,2
neutralize the lock in,2,cost to maintain the,2,your month support cliff,2,says adds 180k and,2,degraded mode behavior during,2
the lock in political,2,to maintain the on,2,pending waiver approval or,2,adds 180k and weeks,2,what continues to function,2
lock in political risk,2,maintain the on prem,2,confirm you can do,2,180k and weeks plus,2,trending toward civitas modular,2
start on time and,2,s on prem failover,2,civitas meets dot policy,2,introduce the cloud failover,2,toward civitas modular as,2
on time and operate,2,it approved failover design,2,meets dot policy automatically,2,on prem failover o,2,acceptance tests time to,2
is conditional on on,2,timing plans configurations logs,2,schedule risk we are,2,prem failover o m,2,tests time to action,2
conditional on on prem,2,plans configurations logs performance,2,a dot waiver with,2,lock in contract clauses,2,time to action rollback,2
failover 180k weeks that,2,configurations logs performance data,2,dot waiver with a,2,council lock in scrutiny,2,i can turn this,2
180k weeks that s,2,degraded mode operations rollback,2,waiver with a week,2,don t treat it,2,can turn this into,2
next year s budget,2,clears dot s year,2,with a week review,2,t treat it as,2,turn this into a,2
terms into the contract,2,dot s year preference,2,novagrid s incident time,2,patch update change control,2,if the modular option,2
into the contract and,2,s year preference automatically,2,s incident time benefits,2,and incident response slas,2,integrated proprietary controller lead,2
if you want tell,2,preference automatically novagrid requires,2,to recommending civitas modular,2,incident response slas with,2,controller lead time is,2
you want tell me,2,requires a dot waiver,2,recommending civitas modular as,2,how this interacts with,2,to proprietary central software,2
tell me what you,2,it mandated on prem,2,as the primary path,2,civitas integrated proprietary controller,2,contract terms that make,2
and i ll suggest,2,mandated on prem failover,2,a dot waiver review,2,your cannot delay start,2,reduced lock in and,2
civitas integrated proprietary controllers,2,brief the budget chair,2,on prem failover and,2,schedule risk from proprietary,2,what happens at renewal,2
lead time risk civitas,2,dot waiver review and,2,for essential infrastructure cloud,2,as a distinct product,2,how this changes the,2
time risk civitas modular,2,automatically no week waiver,2,this implies for your,2,waiver review weeks and,2,but don t treat,2
week review and it,2,no week waiver gate,2,addresses lock in concerns,2,weeks and it required,2,don t treat it,2
a staged rollout plan,2,civitas offers a year,2,only if leadership insists,2,and it required on,2,t treat it as,2
if lead times slip,2,a year price lock,2,if leadership insists novagrid,2,what i would do,2,if you want paste,2
minor year one failure,2,address lock in and,2,leadership insists novagrid remains,2,at risk due to,2,novagrid can still be,2
why it s judged,2,a phased notice to,2,and how intersections behave,2,added on prem failover,2,and weeks to implementation,2
